Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"80754","1","2020-08-24 22:49:15","1","497","<deep-learning><sequence>","1",""
"80756","1","2020-08-25 01:28:27","0","152","<python><deep-learning><machine-learning-model><computer-vision>","1",""
"80759","1","2020-08-25 02:30:38","0","151","<nlp><rnn>","1",""
"80770","1","2020-08-25 08:03:00","1","1220","<regression><feature-engineering>","2",""
"80775","1","2020-08-25 10:17:20","4","361","<scikit-learn><xgboost><api>","1",""
"80782","1","2020-08-25 14:39:45","1","1029","<nlp><word-embeddings><bert>","1",""
"80785","1","2020-08-25 16:03:45","0","163","<python><deep-learning><lstm>","1",""
"80791","1","2020-08-25 19:49:49","1","299","<python><tensorflow><linear-regression><optimization><implementation>","0",""
"80792","1","2020-08-25 19:59:29","1","68","<nlp><dataset><word>","1",""
"80793","1","2020-08-25 20:07:01","0","143","<categorical-data>","2",""
"80794","1","2020-08-25 21:04:38","-2","573","<neural-network><deep-learning><keras><tensorflow>","1",""
"80797","1","2020-08-26 01:36:55","0","258","<nlp><text-classification><similar-documents><document-term-matrix>","1",""
"80801","1","2020-08-26 03:02:47","1","139","<ensemble-modeling>","2",""
"80805","1","2020-08-26 07:35:13","1","25","<sampling><multivariate-distribution><gaussian-process>","0",""
"80806","1","2020-08-26 07:40:02","1","211","<supervised-learning><transfer-learning>","2",""
"80807","1","2020-08-26 08:28:56","0","40","<feature-engineering><feature-extraction>","1",""
"80809","1","2020-08-26 09:07:10","2","578","<regression><data-cleaning><machine-learning-model><categorical-data>","1",""
"80812","1","2020-08-26 09:41:35","1","3100","<r><regression><predictive-modeling><linear-algebra>","2",""
"80816","1","2020-08-26 11:21:22","0","104","<python><gradient-descent>","1",""
"80817","1","2020-08-26 13:48:40","6","11534","<machine-learning><nlp><word-embeddings><bert><gpu>","1",""
"80821","1","2020-08-26 15:01:51","1","3483","<nlp><topic-model><lda><tfidf><stanford-nlp>","1",""
"80823","1","2020-08-26 15:35:29","0","128","<python><preprocessing><feature-extraction><audio-recognition>","0",""
"80826","1","2020-08-26 17:35:55","6","4962","<nlp><training><generative-models><transformer><attention-mechanism>","1",""
"80828","1","2020-08-26 18:12:42","0","39","<machine-learning><classification><nlp><dataset>","2",""
"80831","1","2020-08-26 18:39:36","2","5371","<python><time-series><data-science-model><mathematics>","2",""
"80833","1","2020-08-26 20:08:07","1","22","<data><visualization><algorithms><c++><histogram>","0",""
"80839","1","2020-08-26 23:05:05","-1","72","<machine-learning>","1",""
"80840","1","2020-08-26 23:06:50","2","1608","<nlp><cosine-distance>","2",""
"80841","1","2020-08-27 00:09:38","0","395","<reinforcement-learning><q-learning>","1",""
"80843","1","2020-08-27 01:24:51","4","1982","<classification><scikit-learn><computer-vision><preprocessing><dimensionality-reduction>","3",""
"80848","1","2020-08-27 05:21:20","0","2033","<machine-learning><scikit-learn><data-mining><lasso>","1",""
"80853","1","2020-08-27 06:28:27","0","43","<machine-learning><deep-learning><explainable-ai><interpretation>","1",""
"80854","1","2020-08-27 06:37:50","3","575","<machine-learning><linear-regression>","1",""
"80858","1","2020-08-27 07:32:33","0","2619","<scikit-learn><feature-scaling>","2",""
"80859","1","2020-08-27 07:40:04","2","116","<deep-learning><object-detection>","1",""
"80861","1","2020-08-27 07:51:41","-1","6044","<time-series><pandas><groupby>","3",""
"80868","1","2020-08-27 08:52:05","20","22525","<machine-learning><statistics><linear-regression><overfitting>","3",""
"80878","1","2020-08-27 10:40:28","2","3005","<machine-learning><neural-network><optimization><faster-rcnn>","1",""
"80886","1","2020-08-27 14:17:29","0","1795","<python><deep-learning><keras><tensorflow><multiclass-classification>","0",""
"80887","1","2020-08-27 14:26:07","0","653","<machine-learning><neural-network><regression><multi-output>","1",""
"80890","1","2020-08-27 15:29:09","1","1124","<keras><tensorflow>","1",""
"80898","1","2020-08-27 19:55:54","2","6115","<python><deep-learning><keras><tensorflow><gan>","1",""
"80906","1","2020-08-27 23:37:50","0","4302","<python><matplotlib>","1",""
"80910","1","2020-08-28 01:02:38","0","832","<neural-network><keras><tensorflow><cnn><inception>","1",""
"80915","1","2020-08-28 06:34:15","1","196","<machine-learning><pca>","0",""
"80916","1","2020-08-28 06:41:19","0","310","<python><numpy><dataframe><python-3.x>","0",""
"80917","1","2020-08-28 06:56:57","0","62","<machine-learning><neural-network><regression><optimization><multi-output>","1",""
"80920","1","2020-08-28 07:28:04","2","294","<jupyter><anaconda>","2",""
"80921","1","2020-08-28 07:56:44","6","560","<classification>","2",""
"80923","1","2020-08-28 08:28:19","4","1275","<correlation><model-selection>","3",""
"80926","1","2020-08-28 09:48:27","0","539","<clustering><model-evaluations><overfitting><model-selection>","1",""
"80927","1","2020-08-28 10:04:41","0","322","<data-mining><data><visualization><data-analysis>","1",""
"80928","1","2020-08-28 10:22:04","2","2379","<time-series><data-mining>","1",""
"80929","1","2020-08-28 11:07:09","2","165","<correlation><data-analysis><descriptive-statistics>","1",""
"80937","1","2020-08-28 12:53:15","0","568","<machine-learning><classification><time-series>","1",""
"80938","1","2020-08-28 13:01:24","0","48","<neural-network><feature-engineering>","1",""
"80943","1","2020-08-28 14:37:53","1","52","<machine-learning><deep-learning><computer-vision><image-recognition><object-detection>","0",""
"80944","1","2020-08-28 16:00:17","2","223","<deep-learning><pytorch><object-detection><python-3.x><yolo>","1",""
"80945","1","2020-08-28 16:51:26","1","3875","<tensorflow><machine-learning-model><aws><sagemaker><pretraining>","2",""
"80948","1","2020-08-28 18:17:34","1","104","<machine-learning><neural-network><deep-learning><keras><tensorflow>","1",""
"80954","1","2020-08-28 21:17:48","0","132","<machine-learning><feature-selection><feature-engineering><feature-extraction><feature-scaling>","2",""
"80958","1","2020-08-29 00:09:25","0","93","<deep-learning><classification><cnn><class-imbalance>","2",""
"80962","1","2020-08-29 07:28:56","0","195","<machine-learning><pandas><nlp>","1",""
"80965","1","2020-08-29 09:30:52","2","230","<nlp><bert><transformer>","0",""
"80968","1","2020-08-29 11:20:22","-1","53","<classification><statistics><data><similarity>","1",""
"80972","1","2020-08-29 09:24:48","1","42","<training>","1",""
"80979","1","2020-08-29 18:59:05","2","66","<deep-learning><lstm><forecasting>","0",""
"80983","1","2020-08-30 07:30:55","0","143","<machine-learning><deep-learning><cross-validation>","1",""
"80984","1","2020-08-30 07:36:35","1","123","<machine-learning><data-mining><data-cleaning>","1",""
"80989","1","2020-08-30 10:25:00","1","530","<reinforcement-learning><q-learning>","1",""
"80991","1","2020-08-30 11:22:23","2","2422","<scikit-learn><regularization>","2",""
"80993","1","2020-08-30 11:32:42","-2","35","<machine-learning><python><nlp><machine-translation>","1",""
"80994","1","2020-08-30 12:30:56","4","137","<python><logistic-regression><supervised-learning><text-classification>","1",""
"81002","1","2020-08-30 17:57:18","1","789","<random-forest><one-hot-encoding><dummy-variables>","1",""
"81003","1","2020-08-30 18:18:08","2","520","<neural-network><xgboost><feature-engineering><one-hot-encoding><categorical-encoding>","1",""
"81004","1","2020-08-30 19:14:54","3","76","<statistics><poisson>","2",""
"81005","1","2020-08-30 19:27:51","1","722","<machine-learning><classification><nlp><dataset><statistics>","1",""
"81007","1","2020-08-30 20:06:33","1","335","<machine-learning><autoencoder><sampling><generative-models>","1",""
"81009","1","2020-08-30 23:59:00","2","434","<machine-learning><logistic-regression><supervised-learning>","3",""
"81016","1","2020-08-31 04:59:20","0","80","<machine-learning><neural-network>","0",""
"81019","1","2020-08-31 06:28:51","0","107","<machine-learning><machine-learning-model><cause-and-effect>","1",""
"81028","1","2020-08-31 11:59:33","1","22","<python><regression><statsmodels>","0",""
"81034","1","2020-08-31 14:00:28","1","1291","<machine-learning><python><nlp><nltk>","1",""
"81036","1","2020-08-31 14:31:24","1","2808","<machine-learning><classification><dataset><data>","4",""
"81039","1","2020-08-31 15:16:38","0","1338","<machine-learning><neural-network><deep-learning><multiclass-classification>","0",""
"81040","1","2020-08-31 15:18:46","1","3727","<python><classification><time-series><clustering>","2",""
"81046","1","2020-08-31 17:22:21","0","40","<classification><image-classification><training><class-imbalance><distribution>","1",""
"81047","1","2020-08-31 17:28:06","3","944","<classification><scikit-learn><multilabel-classification>","2",""
"81051","1","2020-08-31 19:19:55","1","369","<keras><tensorflow><image-segmentation>","1",""
"81067","1","2020-09-01 09:24:59","1","182","<deep-learning><image-classification><accuracy>","1",""
"81069","1","2020-09-01 11:42:56","1","32","<matrix><sparse><estimation>","0",""
"81072","1","2020-09-01 12:22:07","1","1980","<nlp><preprocessing><tfidf><tokenization><bag-of-words>","3",""
"81076","1","2020-09-01 13:36:48","0","2544","<nlp><tfidf><tokenization><hashingvectorizer><bag-of-words>","2",""
"81077","1","2020-09-01 13:37:27","1","28","<classification><clustering><k-means><pca><spectral-clustering>","1",""
"81079","1","2020-09-01 13:46:42","2","166","<gradient>","1",""
"81085","1","2020-09-01 14:41:02","0","309","<machine-learning><nlp><data-cleaning><preprocessing>","1",""
"81086","1","2020-09-01 15:08:04","1","366","<machine-learning><time-series><data-cleaning>","1",""
"81088","1","2020-09-01 15:16:41","2","1882","<deep-learning><image-classification><training><object-detection><yolo>","1",""
"81089","1","2020-09-01 15:23:32","0","3585","<machine-learning><python><deep-learning><nlp><bert>","2",""
"81090","1","2020-09-01 15:45:24","1","356","<machine-learning><classification><class-imbalance>","3",""
"81095","1","2020-09-01 20:59:23","2","1673","<deep-learning><keras><tensorflow><data-science-model>","1",""
"81101","1","2020-09-02 00:42:13","1","28","<machine-learning><neural-network><keras><r><prediction>","0",""
"81105","1","2020-09-02 04:11:04","0","158","<deep-learning><image-classification><accuracy>","1",""
"81107","1","2020-09-02 05:06:26","1","24515","<python><pandas>","1",""
"81115","1","2020-09-02 11:08:24","2","74","<scikit-learn><feature-engineering><normalization><audio-recognition>","0",""
"81118","1","2020-09-02 11:50:12","1","29","<machine-learning><deep-learning><statistics><model-selection>","0",""
"85712","1","2020-11-20 16:34:30","0","778","<python><nlp><word2vec><gensim>","1",""
"85716","1","2020-11-20 17:45:01","1","1318","<nlp><tfidf><bag-of-words>","1",""
"85721","1","2020-11-20 19:55:06","0","75","<regression><machine-learning-model><overfitting><regularization>","1",""
"85723","1","2020-11-20 20:58:34","0","1128","<machine-learning><deep-learning><dataset><data><api>","1",""
"85729","1","2020-11-21 00:52:38","2","37","<python><nlp><data-cleaning>","2",""
"85731","1","2020-11-21 01:32:51","3","1925","<encoding><categorical-encoding>","2",""
"85733","1","2020-11-21 06:01:00","0","46","<machine-learning><scikit-learn><data-mining><feature-engineering>","0",""
"85734","1","2020-11-21 06:12:53","0","91","<logistic-regression>","1",""
"85741","1","2020-11-21 11:02:06","1","62","<predictive-modeling><categorical-data><supervised-learning><one-hot-encoding>","1",""
"85759","1","2020-11-21 19:11:36","1","372","<cross-validation><hyperparameter-tuning><grid-search>","1",""
"85760","1","2020-11-21 19:54:27","2","552","<python><algorithms><k-nn><dbscan>","0",""
"85763","1","2020-11-21 22:42:50","2","1264","<neural-network><tensorflow>","1",""
"85769","1","2020-11-22 02:15:50","1","17","<machine-learning><time-series><regression><statistics><kernel>","0",""
"85770","1","2020-11-22 02:21:46","1","76","<statistics><probability>","1",""
"85771","1","2020-11-22 05:09:59","1","395","<scikit-learn><transfer-learning>","1",""
"85772","1","2020-11-22 05:10:21","0","130","<classification><sentiment-analysis><bert>","1",""
"85773","1","2020-11-22 07:57:09","0","1084","<machine-learning><scikit-learn><hyperparameter-tuning><grid-search><gridsearchcv>","1",""
"85777","1","2020-11-22 10:54:53","2","832","<python><nlp><k-means><word2vec><sentiment-analysis>","2",""
"85780","1","2020-11-22 11:46:44","1","2544","<neural-network><keras><tensorflow><one-hot-encoding><convolutional-neural-network>","1",""
"85784","1","2020-11-22 14:02:09","1","66","<nlp><data-cleaning><data-science-model><topic-model><twitter>","1",""
"85788","1","2020-11-22 14:53:47","0","32","<machine-learning><predictive-modeling><statistics>","2",""
"85789","1","2020-11-22 14:59:57","2","393","<machine-learning><neural-network><r><gpu>","1",""
"85790","1","2020-11-22 15:08:08","0","507","<deep-learning><tensorflow><nlp><transformer><attention-mechanism>","1",""
"85792","1","2020-11-22 15:18:15","0","200","<neural-network><feature-engineering><preprocessing>","1",""
"85813","1","2020-11-23 04:17:37","2","881","<one-hot-encoding><dummy-variables>","1",""
"85815","1","2020-11-23 06:08:15","1","178","<machine-learning><deep-learning><nlp><nltk><named-entity-recognition>","0",""
"85821","1","2020-11-23 09:57:34","1","48","<deep-learning><cnn><feature-extraction><image-recognition><siamese-networks>","1",""
"85823","1","2020-11-23 12:05:54","0","1096","<machine-learning><keras><tensorflow><epochs>","1",""
"85827","1","2020-11-23 14:26:03","0","293","<neural-network><deep-learning><keras><tensorflow><cnn>","1",""
"85829","1","2020-11-23 15:04:05","0","67","<machine-learning><nlp><word-embeddings><doc2vec>","1",""
"85830","1","2020-11-23 15:15:24","1","259","<recommender-system><word2vec><cosine-distance><similar-documents>","2",""
"85832","1","2020-11-23 16:25:21","3","2031","<keras><tensorflow><image-classification><image-preprocessing><data-augmentation>","1",""
"85841","1","2020-11-23 18:28:45","0","15","<machine-learning><neural-network>","1",""
"85843","1","2020-11-23 19:39:48","1","285","<distribution><text><features><image>","1",""
"85847","1","2020-11-23 20:29:43","2","2365","<transformer><attention-mechanism><encoder>","2",""
"85852","1","2020-11-23 23:24:39","2","822","<class-imbalance><ensemble-modeling>","1",""
"85853","1","2020-11-23 23:57:04","-1","1797","<machine-learning><python><classification><scikit-learn>","1",""
"85855","1","2020-11-24 00:12:56","3","4706","<transformer><encoder>","1",""
"85861","1","2020-11-24 02:35:41","1","202","<image-classification><activation-function><roc>","1",""
"85862","1","2020-11-24 03:14:41","0","12636","<r><beginner>","1",""
"85866","1","2020-11-24 06:30:54","8","397","<machine-learning><overfitting><terminology><reference-request><history>","1",""
"85871","1","2020-11-24 09:07:54","0","1862","<regression><metric><mse>","4",""
"85880","1","2020-11-24 12:05:01","0","2477","<pandas><dataframe><excel>","1",""
"85881","1","2020-11-24 12:20:44","1","71","<nlp><clustering><lda>","1",""
"85887","1","2020-11-24 15:17:29","1","67","<random-forest>","1",""
"85888","1","2020-11-24 17:00:19","2","248","<neural-network><keras><r>","1",""
"85895","1","2020-11-24 19:04:24","8","830","<mlflow><mlops>","1",""
"85899","1","2020-11-24 20:05:57","-1","90","<keras><cross-validation><early-stopping>","1",""
"85901","1","2020-11-24 21:18:29","0","85","<r><time-series>","1",""
"85904","1","2020-11-24 22:00:13","1","39","<time-series><lstm><algorithms><scoring>","1",""
"85910","1","2020-11-25 07:04:42","1","84","<machine-learning><python><cnn><image-classification><image-preprocessing>","1",""
"85915","1","2020-11-25 09:25:43","0","41","<neural-network><keras><tensorflow><time-series><convolutional-neural-network>","0",""
"85916","1","2020-11-25 10:46:38","0","103","<machine-learning>","1",""
"85922","1","2020-11-25 12:19:18","2","1581","<machine-learning><neural-network><deep-learning><tensorflow><pytorch>","1",""
"85925","1","2020-11-25 13:08:48","1","1137","<python><aggregation><heatmap><plotly>","0",""
"85929","1","2020-11-25 15:05:50","1","272","<deep-learning><keras><tensorflow><object-detection><faster-rcnn>","0",""
"85931","1","2020-11-25 15:37:37","1","29","<machine-learning><forecasting><forecast>","0",""
"85933","1","2020-11-25 16:04:23","3","54","<machine-learning><overfitting><self-driving>","1",""
"85937","1","2020-11-25 17:59:05","0","265","<machine-learning><feature-selection><data-analysis>","1",""
"85938","1","2020-11-25 18:24:20","0","20","<python><tensorflow>","1",""
"85942","1","2020-11-25 19:16:05","1","784","<python><keras><tensorflow><machine-learning-model><data-augmentation>","2",""
"85948","1","2020-11-25 21:48:49","3","169","<time-series><preprocessing><normalization><feature-scaling>","1",""
"85950","1","2020-11-25 22:18:07","1","145","<scikit-learn><xgboost><hyperparameter-tuning><learning-to-rank>","0",""
"85952","1","2020-11-25 23:54:27","1","1497","<machine-learning><decision-trees>","1",""
"85961","1","2020-11-26 06:16:14","2","340","<machine-learning><time-series><lstm><data-science-model><forecasting>","1",""
"85962","1","2020-11-26 07:39:13","0","137","<machine-learning><python><anonymization>","1",""
"85963","1","2020-11-26 07:43:17","0","1767","<neural-network><keras><regression><accuracy><validation>","2",""
"85966","1","2020-11-26 08:57:44","4","1939","<keras><tensorflow><nlp><sequence><mini-batch-gradient-descent>","2",""
"85967","1","2020-11-26 09:57:41","1","126","<machine-learning><time-series><dataset><data-science-model><prediction>","1",""
"85968","1","2020-11-26 09:57:56","1","39","<predictive-modeling>","3",""
"85973","1","2020-11-26 10:40:38","1","3125","<bert><hyperparameter>","1",""
"85978","1","2020-11-26 11:38:59","2","435","<machine-learning><neural-network><deep-learning><cnn><activation-function>","2",""
"85979","1","2020-11-26 11:48:51","1","129","<data-mining><recommender-system><similarity>","1",""
"85980","1","2020-11-26 11:55:52","2","3929","<cnn><bigdata><data-formats>","1",""
"85981","1","2020-11-26 11:57:57","7","7080","<multiclass-classification><model-evaluations><auc><roc>","1",""
"85994","1","2020-11-26 17:25:14","1","96","<cross-validation>","1",""
"85997","1","2020-11-26 17:37:03","1","42","<keras><scikit-learn><regression><linear-regression>","0",""
"86000","1","2020-11-26 18:20:54","1","558","<machine-learning><python><neural-network><classification><r>","2",""
"86002","1","2020-11-26 18:40:30","0","241","<machine-learning><time-series><finance><multivariate-distribution>","2",""
"86006","1","2020-11-26 19:46:13","0","81","<machine-learning><classification><text-classification>","1",""
"86007","1","2020-11-26 20:16:17","0","4017","<keras><r>","2",""
"86012","1","2020-11-26 21:38:23","4","1829","<machine-learning><data-science-model>","2",""
"86014","1","2020-11-26 23:28:51","4","331","<machine-learning><deep-learning>","1",""
"86016","1","2020-11-27 01:24:57","2","167","<linear-regression>","0",""
"86022","1","2020-11-27 05:23:22","0","365","<machine-learning><lstm><rnn><machine-learning-model><convolutional-neural-network>","1",""
"86026","1","2020-11-27 09:43:15","0","181","<python><nlp><k-means><sentiment-analysis>","0",""
"86028","1","2020-11-27 09:44:57","2","1134","<machine-learning><deep-learning><time-series><regression><forecasting>","2",""
"86032","1","2020-11-27 11:24:41","1","366","<machine-learning><predictive-modeling><random-forest><decision-trees><data-science-model>","1",""
"86038","1","2020-11-27 15:44:00","0","155","<categorical-data><sampling><categorical-encoding>","1",""
"86049","1","2020-11-28 00:29:00","3","5759","<svm><cross-validation><matplotlib><grid-search>","2",""
"86053","1","2020-11-28 12:32:13","5","2446","<neural-network><deep-learning><time-series><attention-mechanism>","1",""
"86059","1","2020-11-28 15:16:38","3","105","<time-series><visualization>","1",""
"86064","1","2020-11-28 17:27:22","1","284","<clustering><random-forest><decision-trees><anomaly-detection>","1",""
"86073","1","2020-11-29 02:14:42","2","20","<machine-learning><data-mining><statistics><machine-learning-model>","0",""
"86077","1","2020-11-29 06:51:46","1","888","<nlp><cnn><gpu>","1",""
"86078","1","2020-11-29 07:59:13","0","54","<prediction><correlation>","2",""
"86083","1","2020-11-29 10:01:00","0","130","<neural-network><rnn><nlp><text-classification><language-model>","1",""
"86087","1","2020-11-29 12:37:55","1","287","<python><dataset><pandas>","0",""
"86088","1","2020-11-29 12:38:36","1","346","<python><scikit-learn><clustering><text-mining><tfidf>","1",""
"86092","1","2020-11-29 14:32:30","0","18","<plotting>","1",""
"86101","1","2020-11-29 21:40:42","2","300","<classification><scikit-learn><random-forest><binary>","1",""
"86103","1","2020-11-30 01:55:27","1","1309","<r>","2",""
"86104","1","2020-11-30 03:34:44","3","2650","<nlp><bert><transformer><encoder>","2",""
"86105","1","2020-11-30 04:43:00","3","840","<machine-learning><overfitting><sampling><text-classification>","2",""
"86107","1","2020-11-30 06:48:12","0","159","<neural-network><keras><tensorflow>","1",""
"86109","1","2020-11-30 07:47:00","1","60","<python><tensorflow>","1",""
"86110","1","2020-11-30 08:25:49","0","274","<python><classification><cross-validation><probability>","1",""
"86115","1","2020-11-30 10:28:49","0","261","<scikit-learn><feature-selection><pca><feature-reduction>","2",""
"86120","1","2020-11-30 13:05:46","0","268","<machine-learning><deep-learning><training><loss-function><object-detection>","1",""
"86121","1","2020-11-30 13:41:32","2","184","<r><linear-regression><normal>","0",""
"86123","1","2020-11-30 14:41:58","1","608","<clustering>","2",""
"86128","1","2020-11-30 16:08:56","0","95","<neural-network><tensorflow><cnn><accuracy><overfitting>","0",""
"86132","1","2020-11-30 18:04:58","0","184","<nlp><data-cleaning><python-3.x><text>","1",""
"86133","1","2020-11-30 18:34:52","1","274","<automatic-summarization><huggingface><bart>","0",""
"86142","1","2020-11-30 22:08:37","1","93","<python><scikit-learn><jupyter><data-wrangling>","0",""
"86143","1","2020-11-30 22:26:22","2","184","<machine-learning><python><deep-learning>","1",""
"86146","1","2020-12-01 00:46:00","1","68","<class-imbalance><multiclass-classification><anomaly-detection>","1",""
"86148","1","2020-12-01 01:15:19","1","942","<regularization><lasso><ridge-regression><elastic-net><sparsity>","2",""
"86155","1","2020-12-01 10:59:20","1","136","<neural-network><cnn><image-classification><binary>","1",""
"86160","1","2020-12-01 14:58:40","2","887","<nlp><nltk><named-entity-recognition><spacy>","0",""
"86175","1","2020-12-02 04:43:48","3","127","<neural-network><keras><scikit-learn><time-series><random-forest>","2",""
"86176","1","2020-12-02 05:13:51","0","207","<pytorch><gpu><torch><cuda>","1",""
"86183","1","2020-12-02 08:58:01","0","112","<reinforcement-learning><openai-gym>","1",""
"86185","1","2020-12-02 09:46:29","1","65","<machine-learning><svm>","0",""
"86190","1","2020-12-02 10:31:54","3","230","<keras><tensorflow>","1",""
"86192","1","2020-12-02 13:06:23","2","63","<python><keras><rnn>","1",""
"86196","1","2020-12-02 14:26:54","1","37","<machine-learning><model-selection><variance><bias>","1",""
"86198","1","2020-12-02 15:18:27","0","299","<predictive-modeling><linear-regression><prediction>","2",""
"86201","1","2020-12-02 16:33:52","1","39","<machine-learning><python><predictive-modeling><sequential-pattern-mining>","1",""
"86204","1","2020-12-02 17:29:56","1","341","<preprocessing><object-detection><yolo><annotation>","1",""
"86206","1","2020-12-02 19:01:32","0","76","<machine-learning><document-understanding>","1",""
"86209","1","2020-12-02 19:55:58","0","128","<lstm><backpropagation>","1",""
"86210","1","2020-12-02 20:10:02","1","12","<deep-learning><tensorflow>","0",""
"86211","1","2020-12-02 20:11:37","1","38","<tensorflow><image-classification><accuracy>","0",""
"86214","1","2020-12-02 23:21:20","2","1520","<word-embeddings><word2vec><gensim>","1",""
"86215","1","2020-12-03 00:41:30","3","3119","<scikit-learn><clustering><text-mining><k-means><weighted-data>","1",""
"86220","1","2020-12-03 05:01:49","-1","31","<pandas><data><data-wrangling>","1",""
"86228","1","2020-12-03 08:52:56","1","28","<classification><nlp><text>","1",""
"86229","1","2020-12-03 10:01:12","1","757","<python><deep-learning>","1",""
"86230","1","2020-12-03 10:17:30","2","238","<feature-selection><data-cleaning><feature-engineering><preprocessing>","1",""
"86234","1","2020-12-03 12:18:44","1","31","<machine-learning><classification><keras><lstm>","0",""
"86239","1","2020-12-03 14:38:46","0","435","<deep-learning><unsupervised-learning><anomaly-detection><model-evaluations><validation>","0",""
"86243","1","2020-12-03 15:45:01","0","29","<cnn><decision-trees><convolutional-neural-network>","1",""
"86244","1","2020-12-03 16:02:10","0","821","<machine-learning><python><preprocessing>","1",""
"86246","1","2020-12-03 17:36:02","1","40","<nlp><dataset><multiclass-classification>","0",""
"86250","1","2020-12-03 19:38:35","1","68","<methodology>","2",""
"86251","1","2020-12-03 20:06:25","0","261","<python><time-series><anomaly-detection><jupyter>","0",""
"86252","1","2020-12-03 20:24:23","9","5580","<nlp><preprocessing><transfer-learning><transformer><text-classification>","2",""
"86253","1","2020-12-03 20:44:38","1","1106","<machine-learning><python><recommender-system>","1",""
"86254","1","2020-12-03 21:01:34","0","567","<python><keras><tensorflow><multivariate-distribution>","1",""
"86259","1","2020-12-04 01:05:54","1","284","<machine-learning><regression><predictive-modeling>","0",""
"86263","1","2020-12-04 09:52:08","0","261","<machine-learning><python><data-mining><normalization><feature-scaling>","1",""
"86271","1","2020-12-04 14:41:00","2","132","<machine-learning><dataset><reinforcement-learning><q-learning><estimators>","0",""
"86272","1","2020-12-04 14:54:43","1","14","<neural-network><tensorflow><pytorch>","0",""
"86274","1","2020-12-04 16:16:13","3","143","<python><cross-validation><training><normalization>","1",""
"86275","1","2020-12-04 17:27:10","1","511","<python><regression><ridge-regression>","1",""
"86287","1","2020-12-05 10:28:07","0","258","<machine-learning><python><scikit-learn>","0",""
"86288","1","2020-12-05 11:24:21","0","529","<transformer><sequence-to-sequence><attention-mechanism>","1",""
"86294","1","2020-12-05 13:20:15","2","1630","<machine-learning><data><distribution>","1",""
"86296","1","2020-12-05 14:43:00","1","20","<python><classification><regression><data-science-model><normalization>","0",""
"86302","1","2020-12-05 16:49:32","0","66","<neural-network><classification><survival-analysis>","1",""
"86304","1","2020-12-05 17:20:44","0","512","<nlp><transformer><spatial-transformer>","1",""
"86306","1","2020-12-05 18:04:27","1","64","<python><classification><feature-selection><feature-engineering><dimensionality-reduction>","1",""
"86308","1","2020-12-05 23:42:33","2","4265","<neural-network><loss-function>","1",""
"86312","1","2020-12-06 02:15:03","1","142","<logistic-regression><confusion-matrix>","1",""
"86317","1","2020-12-06 07:32:56","3","84","<neural-network><weight-initialization>","2",""
"86319","1","2020-12-06 08:22:05","1","122","<machine-learning><deep-learning><computer-vision><convolution>","0",""
"86327","1","2020-12-06 13:36:28","2","381","<machine-learning><neural-network><deep-learning><rnn>","2",""
"86331","1","2020-12-06 17:56:56","2","350","<machine-learning>","2",""
"86339","1","2020-12-06 23:41:38","0","596","<machine-learning><python><time-series><dataset><data>","1",""
"86340","1","2020-12-06 23:42:40","0","127","<classification><predictive-modeling><supervised-learning><probability-calibration>","0",""
"86343","1","2020-12-07 02:01:35","0","1068","<classification><linear-regression>","1",""
"86349","1","2020-12-07 08:42:34","0","1434","<machine-learning><keras><tensorflow><cnn><numpy>","1",""
"86350","1","2020-12-07 08:49:05","4","4877","<machine-learning><named-entity-recognition>","1",""
"86353","1","2020-12-07 10:03:18","0","26","<machine-learning><python><time-series><regression><predictive-modeling>","1",""
"103735","1","2021-11-02 13:32:08","1","188","<nlp><text-mining>","1",""
"103736","1","2021-11-02 14:11:27","1","420","<time-series><clustering><categorical-data>","1",""
"103737","1","2021-11-02 14:12:04","2","159","<linear-regression><machine-learning-model><pattern-recognition>","2",""
"103738","1","2021-11-02 14:48:27","1","41","<python><deep-learning><keras><tensorflow><image-segmentation>","1",""
"103745","1","2021-11-02 17:15:52","0","64","<machine-learning><time-series><feature-engineering><anomaly-detection><binary-classification>","0",""
"103746","1","2021-11-02 17:40:23","1","80","<classification><object-detection>","0",""
"103749","1","2021-11-02 23:33:25","1","28","<r><feature-selection><model-selection>","0",""
"103755","1","2021-11-03 06:37:51","0","29","<parameter-estimation>","1",""
"103758","1","2021-11-03 08:41:59","0","46","<classification><nlp><text-mining><text-classification><text>","0",""
"103759","1","2021-11-03 09:01:33","0","2159","<python><deep-learning><keras><matplotlib><colab>","1",""
"103761","1","2021-11-03 09:12:59","-1","9665","<deep-learning><dataset><cnn><data-science-model>","1",""
"103762","1","2021-11-03 09:20:11","1","690","<machine-learning><statistics><transfer-learning><distribution>","2",""
"103766","1","2021-11-03 10:34:08","0","2998","<lightgbm>","1",""
"103768","1","2021-11-03 10:51:03","1","258","<nlp><vector-space-models><ann>","1",""
"103769","1","2021-11-03 12:35:26","0","833","<python><pandas>","1",""
"103772","1","2021-11-03 13:20:24","1","682","<pytorch><metric><softmax>","1",""
"103776","1","2021-11-03 14:39:52","0","165","<time-series><clustering><data-cleaning>","0",""
"103777","1","2021-11-03 15:14:55","2","38","<embeddings><graph-neural-network>","0",""
"103781","1","2021-11-03 17:17:54","1","176","<machine-learning><python><time-series>","1",""
